distance,delta
1.90798,-0.025163
1.81764,0.0261126
2.93017,-0.0317323
2.47166,0.0127147
3.10302,-0.0483329
1.65947,0.0124064
1.9804,0.0196047
3.02285,0.000584968
1.94263,0.0261223
4.11255,-0.0187974
2.36023,0.0225857
1.72979,-0.0657272
2.98142,0.0654591
3.21044,0.0161222
3.5727,0.013238
2.85734,0.00985195
2.13557,-0.0496344
2.99429,-0.0646065
1.8076,-0.00290986
2.58202,-0.0507737
3.00935,-0.0327851
1.83789,0.0527302
2.23358,-0.0226384
2.97719,0.0462446
1.78398,-0.0339835
2.80468,-0.0156212
2.54981,-0.00293984
2.83253,0.0346583
2.66532,-0.00906938
2.29907,0.0134318
2.69774,-0.0336764
2.83815,-0.0178352
2.40688,-0.0240722
2.41266,0.0404649
2.88046,-0.044522
1.80898,-0.0277256
2.99955,0.000446629
2.64004,0.00839521
3.50009,0.0311629
3.10142,0.0157655
1.88847,0.00997163
3.53369,-0.0415025
3.35762,0.0173846
3.13132,-0.0141324
2.39712,-0.0143077
2.18446,0.0186667
2.65769,-0.0170659
2.29871,0.00597778
2.65514,0.00110839
2.29062,0.00625553
2.33679,-0.00866542
2.72392,-0.0364236
4.3407,0.0577423
2.44987,-0.00455489
3.09233,-0.00639167
2.48154,-0.0284129
3.15941,0.0124661
1.85119,-0.0152488
3.53089,-0.0308902
2.62298,0.00202469
3.33267,0.0110844
2.263,0.0495031
2.22348,-0.0359811
2.06572,0.0124052
2.21444,0.019933
2.74612,-0.0117409
2.36517,-0.044853
2.60353,-0.0410327
2.97137,-0.0651224
2.77494,0.0063148
2.25837,-0.023999
2.26292,-0.0129165
2.40925,-0.0186212
2.24291,0.0461478
1.83628,-0.0159688
1.41896,-0.00489886
2.81588,-0.0424382
2.89889,-0.0473318
3.642,-0.00137008
2.60337,-0.00180406
3.05944,-0.00474994
2.7655,0.0157463
2.52004,0.00340242
3.4343,-0.004615
2.93868,0.045696
2.59801,-0.00426328
3.51189,0.00373073
2.44921,0.00391488
1.68936,-0.0174855
1.90232,-0.0273238
2.50102,0.0302337
2.63413,-0.0403796
2.91792,0.0117695
2.1576,-0.024783
2.16982,0.0567422
2.91106,0.0420636
2.72661,0.0390116
2.41849,-0.00442852
2.40712,-0.0321205
2.55241,-0.00553805
